date,Iloilo,Antique,Capiz,Aklan,Guimaras,Negros Occidental,Negros Oriental,Samar,Eastern Samar,Northern Samar,Leyte,Southern Leyte,Cebu,Bohol
2015-06-29,10445.685882353016,3082.209019607605,3525.5137254899737,2554.2980392154427,699.8427450980514,17192.066666666444,8419.185098039132,1518.3050980392113,3188.9019607837354,2739.649019607297,8276.999607843107,1719.9337254902462,27156.482352942323,5665.6168627448915
2015-06-30,10389.756470588356,2841.1647058822437,3476.136862744988,1786.7321568627315,700.3094117647181,16529.35607843126,7116.136078431234,401.28784313725924,3325.2160784306125,2737.726274509258,8442.615294117713,1720.228627451031,27045.328627452167,5661.509803921362
2015-07-01,9378.105882353095,3074.898431372294,3204.382352941034,2319.9188235293313,701.2949019607967,16376.5356862744,7654.9258823527925,143.1149019607843,3325.7207843129654,2438.314901960491,8427.289803921614,1720.0537254902465,27103.365098040387,5703.951764705669
2015-07-02,10411.187843137372,3065.6992156860297,3532.604313725269,2557.4396078428945,700.5894117647182,16404.04196078419,7655.117254901811,734.6250980392357,3326.2709803913967,2738.016470587689,8438.315294117707,1720.8372549020116,27096.886274510984,5664.595686274304
2015-07-03,10411.420000000116,3065.33490196054,3531.3592156860527,2557.0431372546595,700.4243137255024,16403.719607843013,7655.088627450832,499.8976470588303,3326.392941175711,2737.360392156317,8435.748627451036,1720.1894117647562,27101.691372550195,5665.60392156842
2015-07-04,10410.532549019723,3065.672941176226,3533.5074509801716,2544.0627450977963,699.9070588235418,16403.222745097915,7656.037647058674,1068.150196078433,3327.3078431364943,2738.3160784308257,8440.214509803984,1720.1529411765214,27098.950196079604,5663.64235294097
2015-07-05,10413.460392156981,3064.638823529168,3543.50784313704,2552.6282352938733,700.9603921568752,16349.546666666627,7658.89490196064,8061.7611764705925,3326.213725489436,2737.8450980386697,8433.658431372609,1720.9364705882856,27164.607843138427,5667.257254901756
2015-07-06,10410.14470588247,3065.3043137252457,3533.3850980389952,2553.2721568625,700.3717647058944,16403.71921568615,7800.853725490054,8404.884705882218,3415.5823529406966,2778.7486274504663,8184.485490196173,2436.258823529357,23948.63411764766,6008.4898039214495
2015-07-07,10516.063529411813,3064.845882352697,3552.7435294115485,2547.3321568625006,719.2568627451116,16083.09372549012,8224.343137254788,1697.619999999994,3322.814901960026,2394.679215686128,8474.986274509834,1729.2619607843608,26866.226666667484,5514.385882352828
2015-07-08,10409.607058823647,3065.120784313481,3532.8117647056615,2557.565490195836,700.2701960784436,16403.601568627328,7654.851764705735,1715.9196078431085,3326.858431371788,2738.407843136708,8437.695686274568,1721.269019607893,27098.820392158046,5665.521176470381
2015-07-09,10410.682352941296,3065.4325490193637,3534.0039215684073,2554.7211764703457,700.4141176470712,16403.34901960772,7655.55686274495,4826.819215686291,3325.8082352933575,2738.397254901414,8436.743921568685,1723.5960784314225,27104.980392158042,5666.3894117644995
2015-07-10,10400.812941176551,3106.4717647056104,3558.465098038987,2629.5388235291516,704.4427450980522,16682.86705882332,7723.955294117515,3496.4305882353588,3240.805098038493,2764.4827450974653,8533.695294117852,1684.1764705882829,25860.450588236385,5675.590196078232
2015-07-11,10134.427450980556,3179.645098038949,3607.276470588056,2644.014901960536,710.0133333333457,16457.825098039044,7749.812941176327,5123.897254901868,3306.1776470580653,2774.402745097456,8543.632156862957,1684.1588235294591,27221.86823529527,5685.234117646858
2015-07-12,10474.925490195925,3211.2898039213583,3471.6407843134625,2645.601568627202,745.6109803921652,17100.572941175473,8258.476470588268,3259.56313725524,3306.6827450972846,2814.4286274503847,8676.95294117674,1768.4541176471007,27364.426274509922,5761.502745097933
2015-07-13,16485.531764706062,5816.255294117635,5277.435294117554,4142.143529411736,1459.1513725490167,27150.7121568642,13580.954509803689,3983.207450980824,5470.320784313725,2756.374901960209,14525.527843138301,3843.679607843045,33609.38156862808,11926.723529411922
2015-07-14,9465.64666666666,2975.9160784312503,3487.2941176467652,2824.9180392154417,869.9141176470738,16923.611372548705,9095.025882352842,2826.4231372548993,5867.502745097945,2805.701568626836,10960.821568627718,2664.972941176443,27873.630196079182,7359.206666666596
2015-07-15,9255.266666666676,2918.6560784312887,3195.5815686270885,2581.4694117644935,695.2870588235396,16129.754117649552,7243.003137254543,3257.134901960924,3621.9803921562607,2699.476862744588,9166.69490196126,2020.0576470588562,24665.740392157586,5535.181960783948
2015-07-16,9811.589803921557,3193.9949019605374,3228.624705881963,2688.2070588233128,702.3113725490301,16275.120000002922,7370.805098038761,4398.049803921602,3495.946274509119,2749.0490196072687,8639.110196078718,1635.1105882352983,26949.46705882417,5473.338039215317
2015-07-17,9816.210980392145,3193.8768627448508,3264.039607842757,2686.1929411762517,702.8972549019711,16275.37490196371,7371.712549019152,2349.2835294117235,3545.4239215680013,2750.717254901384,9403.147058824383,1693.3858823529788,26943.802352941835,5526.293725489825
2015-07-18,9813.470588235283,3193.7654901958313,3228.860392156472,2689.359607842918,702.7717647058928,16275.267450983316,7373.147843136796,3597.209019608303,3498.316862744407,2749.919999999424,8708.396078431644,1692.3305882353322,26952.75960784378,5473.449019607473
2015-07-19,10839.627450980157,3278.209411764405,3593.577254901585,2775.0317647056404,841.9654901960944,20301.16823529613,11882.83450980423,1915.6443137255367,5211.563921567802,7138.755686274563,11898.999607843776,4545.554509803855,29946.047450980415,8487.7682352939
2015-07-20,9729.209803921609,3172.87254901936,3129.4219607838704,2680.091372548792,710.590196078442,13597.878431376095,7098.694117646632,3425.705882353239,4087.8996078427435,3003.2431372542783,9038.37450980428,2013.6278431372657,22329.328627452658,5526.381176470242
2015-07-21,9793.454901960811,3184.9282352938712,3169.8380392152308,2685.82039215662,710.4415686274614,15590.08235294599,7217.306666666181,3025.6352941175483,3500.4286274502497,3003.270980391533,8335.941176470267,1743.3776470588816,26480.720784314537,5394.08352941126
2015-07-22,9793.772549019634,3185.021960784067,3169.590980391702,2664.8058823527003,710.4517647058926,15590.143529416579,7219.485098038729,4982.024705882369,4405.907450979308,4310.364705882378,8648.122352940778,1924.7003921569137,26482.074901961605,5419.291764705365
2015-07-23,13199.542745098059,5118.754509803955,5174.808235294187,4135.369803921495,1081.8603921568622,22060.78745098034,11246.259607842643,1840.6031372549044,4165.121568627272,3934.674509803282,10312.479215685988,2477.23098039217,32366.91411764655,7884.505098039277
2015-07-24,9767.777254901992,3242.941960784049,3256.946666666194,2939.466274509489,702.2478431372647,16125.841960789026,9981.661960784688,2194.721568627525,6918.882745098283,7487.159607843047,11770.692941179437,1663.2752941177052,27640.01176470649,5501.220784313193
2015-07-25,7736.77254901947,2700.5125490193022,2648.4776470584156,2194.6878431371056,620.1062745098176,13296.79450980848,6808.5658823523245,2562.998823529386,4324.014117646727,3154.5639215681413,8824.946274510477,2034.506274509796,24477.19843137258,5854.887450980189
2015-07-26,8790.320000000233,2875.2890196075127,2907.654901960266,2405.3399999997387,625.0196078431505,14614.842745104863,6751.08274509738,2864.8992156863324,3405.120784313015,2890.673725489631,8015.770588235022,1581.827058823587,26593.96313725573,5063.844705881698
2015-07-27,8825.552941176693,2881.8717647055846,2919.00509803875,2399.6074509801324,625.0972549019742,15008.520392161983,7013.831764705376,3553.8725490198153,4326.459999999894,3363.3152941171406,7494.265882352928,1582.30039215692,26689.70117647139,5064.171764705227
2015-07-28,9404.938039215802,3185.32823529373,3019.2635294113543,2428.2207843134597,625.5019607843271,16585.951372553965,9857.774117647945,2961.9556862747,4462.328235293966,4496.001960784151,8765.40549019688,1947.7674509804094,27094.923137255624,5064.121176469933
2015-07-29,8791.203529411998,2876.142745097709,2906.3399999994836,2406.7815686271892,625.351372549033,14604.298823536179,6654.011764705237,1409.112941176471,2552.9831372547987,2284.3654901959208,5865.614117647064,1010.1403921568783,26603.357647059656,5064.666666666012
2015-07-30,8790.68745098062,2875.776470587905,2908.2427450975206,2408.588627450718,624.928235294131,14614.628235300943,6753.38117646993,126.28470588235267,3239.351764705171,2672.7917647054715,8079.747450980121,1582.4494117647635,26589.00509804005,5063.981568626796
2015-07-31,8591.9325490199,2790.2925490193466,2789.064313725124,1888.2254901960823,625.1227450980526,14660.62156863432,6753.585882352282,92.01882352941176,3068.6549019603526,2809.7278431366203,6724.469411764516,1582.208627451038,26391.29411764796,5064.2521568620905
2015-08-01,8791.254509804152,2871.473725489866,2907.3521568622277,2326.3419607841047,625.068627450994,14610.609803928388,6749.521568626792,2709.100392156515,2195.121176470504,2007.3211764705939,7817.627058823341,1628.757254902008,26402.41333333422,5061.744313724869
2015-08-02,8789.225098039447,2824.6701960781456,2906.6435294112475,2399.6447058820927,625.576078431386,14611.78588235976,6722.7682352934535,5452.033725490052,3417.280784313253,1954.7380392157233,7750.270196078299,1582.0403921569202,26604.857647059656,5064.427843136599
2015-08-03,9179.477647059104,2882.4466666663243,2906.9839215681104,2428.918823529139,680.0666666666854,15996.449803926662,6719.549411764145,1735.5345098038456,3661.1796078427687,4005.4086274508254,8698.599215686396,2007.46588235296,27737.62509803975,5243.7882352935085
2015-08-04,9262.034509804022,3093.185490195742,3583.8584313721535,2548.5933333331527,625.2764705882486,14614.43490196761,6749.284705881693,1716.7501960783572,3279.474901960045,2840.2952941169888,8007.163921568358,1582.8368627451555,26631.19882353023,5064.963529411109
2015-08-05,8789.721568627683,2875.5839215682963,2906.9325490190904,2406.2109803918947,624.9603921568761,14614.24196079114,6754.834509803262,4648.0631372548205,3279.6776470580844,2833.3447058817005,8009.676862744829,1582.134901960842,26591.725098040053,5063.375294116991
2015-08-06,8789.995294117878,2874.850980391826,2907.426666666149,2409.099215686011,625.2882352941311,14614.607058830354,6750.872156862086,6482.57725490191,3279.727450979653,2833.843529411112,8009.298039215417,1581.9498039216264,26591.23803921652,5063.6239215679725
2015-08-07,8791.06509803945,2875.6819607839834,2907.6960784308544,2408.3015686271883,624.8443137255038,14614.154901967606,6750.8219607836545,6876.874509803661,3280.0086274502405,2833.1803921562105,8006.736470587965,1582.083921568685,26587.507843138086,5063.7921568620895
2015-08-08,8790.394117647293,2876.1235294114344,2907.5133333328154,2404.1470588232673,624.8749019607976,14614.334117653882,6751.064313724833,2807.392156862814,3281.6898039208268,2844.0631372542666,8009.415686274241,1582.028627451038,26593.68117647142,5064.038823528757
2015-08-09,8845.905882353143,3113.0937254899272,2957.9925490190512,2488.8917647055646,641.1494117647183,14907.208235300524,7008.145098038556,2686.165098039277,3397.027843136634,2832.51019607778,8282.091372548968,1809.4905882353175,26753.036862745892,6424.870196078318
2015-08-10,8786.799607843286,2490.8231372547875,3017.0960784309186,2391.094509803738,631.7011764706008,14612.508627457331,6750.158431371904,1845.3243137254585,3310.1631372542056,2832.613333332681,8253.12549019598,1635.8141176471133,26608.573725490915,5063.5870588228745
2015-08-11,8582.548235294293,2858.5999999996993,2890.9788235289025,2399.651372548762,631.0870588235383,14264.735294123699,6768.403921567966,1653.9466666666485,3270.872549018907,2827.634117646407,7315.745098039123,1591.159607843194,25758.801960785127,5063.70509803856
2015-08-12,8727.203137255126,2844.7525490192493,2995.7301960780837,2410.3752941173857,620.2070588235435,14415.386666674045,6910.209411764382,2875.030980392234,3571.830980391448,3311.092156862222,8005.799607842935,1724.6549019608108,25138.29686274641,5148.876862744712
2015-08-13,9267.450588235548,2862.838039215317,3375.523529411072,2970.976862744698,623.3184313725634,17973.987843140487,10755.676470588765,3194.04235294148,7372.985098038944,5726.873333333146,14341.19176470573,3318.175294117606,29168.704705882585,4934.402745097378
2015-08-14,11530.772549019319,4111.953333333261,3528.10705882343,2734.2368627448127,1004.9247058823554,18394.744705882935,10272.32862745094,2197.298039215692,3465.287450979594,2911.5490196072296,8052.332156862274,1650.0839215686933,32368.92901960829,5545.977254901473
2015-08-15,12471.680392156977,4318.984313725841,5160.253333333402,4135.943921568774,1209.740784313717,20255.581176470176,9154.567058824692,2320.4176470588563,6515.4835294115,6996.614117646918,10223.748235296802,1958.107843137305,29579.33294117701,7401.495686274249
2015-08-16,9176.042352941415,3127.106666666262,3086.000392156441,2715.2772549018064,654.9600000000189,15655.065490199235,7024.547058823071,1770.1654901961372,3621.111372548181,3153.6541176463697,8463.591764705849,1828.687843137301,21875.43647058905,5049.415686273933
2015-08-17,9169.10823529435,2765.10705882339,3011.0396078426297,2585.223921568313,648.588235294136,15163.789803926618,6969.438431372089,3076.213333333351,3579.0431372541743,2969.3768627445565,7976.197254901656,1660.3368627451623,26880.080000000897,5032.447450979793
2015-08-18,11254.307843137383,4035.854117646919,4801.460784313658,3072.86392156856,667.1890196078629,16583.423137256737,9446.056470588497,1923.8972549019445,4078.941568627245,2967.0329411758144,9863.372156863596,2058.089019607863,27253.20509803992,5576.039215685928
2015-08-19,9230.548627451195,2900.5062745096197,3051.5019607837967,2578.5988235291125,649.4882352941362,15011.087843143252,6980.930980391675,1664.735294117679,3702.2243137249143,3062.771372548291,9032.857254903414,1638.4949019608557,26890.503529412716,5053.212156862164
2015-08-20,9230.73960784335,2900.112549019424,3051.9784313720315,2570.8423529408788,649.4011764706067,15010.482745104036,6980.966666666184,1664.735294117679,3430.31686274428,2957.4725490189567,8078.4937254897795,1637.89843137262,26896.501960785266,5053.086666666086
2015-08-21,9228.86392156884,2900.481568627267,3051.4854901955614,2576.1568627447987,649.4219607843323,15011.002745103973,6983.898823528926,1953.285882352905,3433.768627450168,2958.0113725483675,8081.145882352521,1639.0439215686986,26979.757647059938,5054.046274509224
2015-08-22,9230.25254901982,2899.7521568625616,3052.5972549014427,2577.743921568328,649.3466666666853,15001.017254908033,6981.915294117166,2509.04509803911,3446.852156861921,2957.6556862738585,8183.454509803533,1678.5658823530064,25552.60352941263,5072.271764705326
2015-08-23,9229.804705882565,2900.0078431370716,3059.0133333328126,2577.192941176171,649.1713725490382,15042.853725496094,6982.375294117275,1970.4305882352467,3421.078431371727,2969.81764705816,8082.774509803491,1639.4286274510519,26593.51529411856,4999.77764705825
2015-08-24,10386.58078431386,2831.936470588089,3050.8827450975195,2569.997254901663,772.572156862756,17781.909019611936,6928.8203921563445,2090.37294117648,6680.410980392204,5506.521960784064,13538.171372550158,2349.7145098039546,29191.631764706763,6102.0725490190825
2015-08-25,11612.042352941402,2840.5560784312183,3187.8992156858244,2570.0411764702903,999.7031372549027,24675.8372549018,11313.51686274671,1509.6290196078571,7426.255294117534,5322.64392156846,14352.135686275633,3765.3564705882077,30769.600784314334,8652.398039215623
2015-08-26,7512.367450980398,2506.957647058775,2324.747450980313,1921.6839215685995,566.6670588235319,12019.745882353862,4761.403921568425,2386.8705882352565,2784.609019607644,2426.4458823527216,6791.49019607853,1194.9760784313778,22676.745098039566,4648.6584313723815
2015-08-27,9551.435294117884,2832.0215686273045,3053.459215685758,2569.778431372251,666.6145098039386,15372.243137259837,7014.958431372109,2865.007450980326,3590.539607842337,3076.134509803271,8638.550980392418,1722.125882352983,26926.805098040375,5188.158431372031
2015-08-28,9199.898431372663,2847.261176470522,2618.8380392154827,1762.4760784313971,405.9545098039226,13817.850588238967,6520.0415686272245,70.08941176470583,2729.027450980314,3078.758431371899,8046.413725490051,1782.0478431372778,20587.565098039686,4588.918039215348
2015-08-29,9800.594509804132,2834.9576470586735,2915.449019607559,2565.9537254898996,665.9407843137426,14105.596078436041,7085.1631372544225,72.4,1289.9239215686428,1651.080000000041,7125.918823529195,1683.5909803921827,25778.247058824785,4551.049803921396
2015-08-30,8916.59372549043,2953.5235294115796,2295.7682352940988,2726.9890196077554,750.7674509804095,16108.71019608289,7770.1231372544125,2875.541568627386,3697.1560784310964,3189.0662745091895,7986.876470588153,2090.6623529412004,26797.565098039846,5739.8199999994
2015-08-31,7815.793333333244,1765.2733333333445,2184.7811764705607,2232.145882352904,171.02980392156755,15227.654117650054,6362.877647058739,564.2486274509856,3065.0799999999135,2549.083137254798,9442.91254902013,2238.2933333333413,26171.119607843855,5293.456862744558
2015-09-01,8699.447058823935,2067.843529411807,2308.926274509766,2554.786274509539,665.8207843137426,15484.596862749835,7323.700392156544,571.9101960784386,5920.42627450971,2290.2458823529246,6338.089411764664,1755.3560784313959,21788.264705883263,5220.041176470061
2015-09-02,9605.381176470846,3031.136078431212,3127.530588234883,2607.5219607840413,499.55450980392396,12170.923921571915,6458.0784313721615,8412.577254902208,3035.602745097747,1440.7905882353357,5702.407058823474,1824.5427450980824,25895.94784313839,4844.960392156619
2015-09-03,8472.764705882686,2526.947450980302,2747.6035294117028,2543.13764705875,864.0862745098069,13163.767843139776,4819.533725490213,8049.065490195973,3999.7666666664604,2772.02470588227,8635.344313725886,2137.6905882353353,21489.240784313755,4934.209411764312
2015-09-04,9549.149019608085,2833.0866666665183,3052.9529411759545,2561.864313725197,666.467843137272,15391.70901961255,7009.010588234855,746.2674509804367,3611.690588234488,4331.781960783735,8641.75294117674,1722.7290196078845,26929.9596078443,5188.5576470583055
2015-09-05,10395.477254901945,3294.074901960832,3057.909803921062,2567.3541176467625,1136.4741176470561,15584.300000005243,7244.976862744714,1447.3952941175025,3904.269019606919,5409.170196078386,9951.109411766562,1819.3823529412143,27360.432549020632,5188.396078430854
2015-09-06,8994.294117647236,2840.1243137252877,2878.980392156572,2502.232156862574,668.4235294117797,14843.278823533357,7139.876470587693,3607.096862745351,4020.991372548072,4079.005098039254,9936.641176471137,1841.7266666667147,27208.590588236264,5336.36745098029
2015-09-07,9619.939215686516,2818.3160784312317,3095.261176470117,2481.9419607840705,665.3109803921741,14814.137254906285,7157.8784313721635,3353.6462745094627,3580.149411763955,2754.2815686269087,8489.170588235433,1658.2827450980803,24737.3847058833,5159.803137254399
2015-09-08,10421.900000000118,3013.862745097749,3659.7258823524276,3414.1325490192944,665.0415686274681,15658.871372553096,7531.290196078215,3864.9474509805095,3878.1654901955253,3679.354117646698,9348.601568627055,2200.830588235287,23639.46274509928,5913.430980391552
2015-09-09,11285.390980392322,4434.094117646573,5229.634509803649,3424.139999999842,670.6556862745277,22245.563137256588,9766.631764707041,1459.6450980391257,5872.638823529292,5503.700392156674,10392.944705884805,2486.09960784316,29583.16196078459,7756.439999999857
2015-09-10,10147.603137255008,2888.5749019606287,3769.2815686270333,2596.374117646805,665.5713725490369,16036.590588239807,7069.68980392114,1567.0831372548757,3645.0227450971984,4933.808235293345,8340.557254901747,1707.7956862745616,26258.63098039294,5325.285490195532
2015-09-11,9627.211764706104,2888.813333333178,3122.4152941171114,2568.838039215414,665.1780392157036,15560.247058827934,7063.248235293687,2285.071764705883,3644.0737254893556,3107.478039214978,8343.255294117436,1708.4921568627965,26260.045490197048,5251.278039215149
2015-09-12,8172.379215686158,2067.626666666694,2356.380784313375,1964.1792156861386,629.4439215686431,10280.287058827364,4609.2427450981495,4243.298823529565,3303.3466666659974,1304.9603921568282,7223.914117647852,779.9525490196534,22429.960392157383,4560.530588234903
2015-09-13,8793.13725490211,2663.6172549016997,2734.443529411282,2227.988627450768,640.9694117647243,12928.954117653835,5960.610980392305,2371.7827450977265,2799.4580392151597,2028.3282352936865,7756.1537254911245,1232.3337254902042,25117.863137255303,4937.8929411759755
2015-09-14,9135.966666666918,2653.723921568339,2785.7756862739852,2301.1823529409203,646.5894117647242,13126.355294124834,5897.532549019758,1995.9239215686464,2779.856862744581,2251.631372548591,7424.865098039977,1239.908627450994,25205.689411765186,4898.634509803416
2015-09-15,9129.353725490446,2611.0760784311246,2769.0466666661496,2329.2811764703233,646.5674509804104,13155.379607850331,5895.411372549169,1969.661960784386,3452.3043137244717,3551.367843136907,7907.508627452012,1233.4580392156897,25886.06901960816,4899.379607842632
2015-09-16,9123.788627451235,2602.9105882350414,2768.5556862739927,2330.2180392154205,647.7149019608024,13155.398431379743,5899.2572549021115,2249.47333333335,4173.276862744825,2362.689411764148,8062.8105882359905,2223.5831372548373,25348.727843137654,5376.610196077943
2015-09-17,9090.98823529434,2576.183529411524,2189.2007843135316,2323.7349019605226,646.9929411764888,12938.543529418665,5396.23490196083,1747.7286274509368,2905.3870588229092,2173.4745098034055,6583.7133333337815,1486.3650980392538,22695.44274509799,4503.229803921011
2015-09-18,8862.927058823914,2373.290980391966,2272.645490195832,2101.348235293984,641.4019607843314,12918.258039222783,5735.366666666523,5685.967843137211,2894.977647058185,2112.303529411309,6849.193725491049,1151.8305882353147,24964.1933333336,4650.45215686209
2015-09-19,9642.433333333662,3143.2431372546935,3103.0149019604964,2582.2054901958195,747.015294117657,12432.837254908589,5749.45529411764,3909.5184313729433,4161.108627450458,3649.422352940818,7469.220000000449,1440.6207843137656,24859.09098039252,4651.005098038563
2015-09-20,11234.968627450911,3521.0129411763396,4223.8450980392545,3170.405098039145,1025.1176470588339,18446.327450976725,6470.453333333394,1727.7023529412174,3649.912941176402,2328.8709803917604,8872.405882353836,1583.6819607843076,26729.84274509793,4676.314117646558
2015-09-21,8859.849411764972,2406.8145098036694,2547.240392156401,2674.374509803569,627.8184313725666,13674.576862752534,5719.569411764685,2569.4623529411283,4266.44352941082,5267.404313725423,6803.874509804925,1210.5470588235344,24919.079607843065,4509.236862744438
2015-09-22,8716.208235294405,2411.791372548771,2539.4423529407163,2285.4568627448625,639.4333333333506,13710.877647065203,6046.8278431372455,2964.7698039217125,2770.8196078424476,2329.0807843132015,6805.8121568637425,1291.1647058823373,20376.12392156884,4545.259607842489
2015-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.9356862745285,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-24,9089.161568627707,2624.5694117644157,3026.392549019188,2202.960392156695,579.8811764705965,14424.349019613705,6283.499215686087,2943.7945098040477,2920.9858823523273,3434.756470587431,10205.718823531357,1724.6176470587209,23225.914117646742,4573.671764705231
2015-09-25,8518.425098039495,2492.411764705591,2481.1807843133215,2213.0360784311742,619.0447058823681,13600.266666674059,5888.19058823529,1672.1533333333173,2811.2525490189305,2275.629803921092,6763.236470589254,1211.0905882352977,24578.027843137155,4555.136078430727
2015-09-26,8467.482352941439,2477.923921568345,2498.167843136893,2123.71372549005,618.517647058839,13600.786666674057,5883.709411764702,135.1756862745096,2753.5474509797095,2426.642745097763,6795.047843138264,1210.7988235294156,24581.116862745002,4557.304313724842
2015-09-27,8340.840392157052,2477.853725489914,2505.0011764701662,2208.8941176468634,618.9784313725643,13609.839215693608,5045.359215685993,71.20901960784322,2725.667058822857,2112.841960784042,6779.870588236307,1240.4843137254884,24548.05960784303,5309.262352940822
2015-09-28,8557.982352941453,2456.785098038937,2566.489411764288,2207.228627450789,618.1674509804074,12820.360392159677,4800.318823529203,979.1415686275375,2927.759215685569,2314.191372548551,5362.089411764792,798.0756862745156,21039.530196078602,3761.831764705794
2015-09-29,9775.129019607974,2533.9007843135482,2800.107843136752,2160.6282352939784,741.514117647083,14144.610588239704,5945.1737254901345,3477.608627450498,2782.572941175803,2276.2090196073664,6941.130588236324,1311.369803921559,23758.39647058799,4555.717254901315
2015-09-30,8515.59647058851,2478.4882352938353,2506.483921568204,2210.727843137058,618.4627450980546,13951.89215686958,6171.975294117341,6363.233333333378,2761.7811764699154,2275.8647058818765,6766.001960785333,1210.1019607843177,24611.403921568533,4678.889803921024
2015-10-01,8515.79686274537,2478.1972549016787,2505.563529411342,2207.0647058821583,619.234117647074,13600.243529419156,5887.645882352937,722.0509803921692,2760.515686273838,2276.0243137250136,6763.818431373567,1210.6960784313765,24576.54823529402,4555.4168627444515
2015-10-02,8515.965882353215,2478.6243137252077,2505.399607842715,2527.271372548682,619.1278431372701,13601.055686281905,5888.916078431369,1862.2156862744641,5247.390588235152,4787.9631372547265,10818.052941177,2143.8999999999833,24583.80431372536,5955.7082352940515
2015-10-03,6813.786666666664,1430.416078431362,2135.535294117562,2025.779215686235,431.0164705882415,12833.62000000211,7400.703137255325,3249.407843136861,3168.5368627444936,2572.085098038575,6418.6419607850385,1018.7549019608504,23864.741960783715,5063.375686274242
2015-10-04,8511.69960784342,2401.5772549017515,2879.182352940644,2196.7309803920057,618.7898039215839,13600.384313732882,5884.079999999995,7777.113333333292,3289.7839215679783,2509.028627450653,6341.467843138181,1154.7529411765038,23905.610588235122,4921.7866666660275
2015-10-05,8859.974901961106,2515.974509803674,3319.362745097804,2491.5470588233406,675.9733333333486,15065.510980394098,7277.048235294292,4846.540392156865,5038.727450980234,3960.2541176467894,9307.76313725471,2092.2419607843167,23780.35490196113,6286.871372549044
2015-10-06,10850.453725490557,3876.4556862739664,4003.0760784310714,3690.5188235292876,674.3788235294356,15549.997647065436,7065.968627450937,1804.3521568628003,6771.567843137744,2788.1556862739303,9705.982352942452,2665.8937254899997,25517.15725490174,4609.677647058156
2015-10-07,8285.599215686198,2607.837254901754,3135.84392156827,2683.9988235292526,696.6788235294232,13943.109803924657,6940.512156862613,1872.2074509804663,6199.03647058842,4797.991764705984,9555.352549022276,1486.1043137254858,25223.345490196105,5549.247843136838
2015-10-08,6724.585490195901,2247.426274509523,2090.1498039213193,1982.9027450978706,583.9274509804037,10840.09450980889,5470.778039215585,2689.308627451067,3194.606666666081,2338.527058823073,7882.42705882386,1559.2094117647132,20116.179215685166,4187.578431371974
2015-10-09,6924.564705882224,2244.154509803637,2290.683529411363,2081.5274509802125,570.8337254902054,10465.570588240367,4399.535294117228,2307.8639215684157,2078.443137254604,2135.500392156436,6127.242352942016,1134.5298039216004,21614.04941176144,3251.8592156857976
2015-10-10,7560.3992156860395,2110.4152941174916,2240.5721568624836,2082.706666666504,625.6301960784461,12031.837254908165,4780.875686274528,2198.9325490194187,2262.9545098035715,1990.6199999997257,5738.372549020136,1096.8682352941498,20974.953725487718,3392.7733333329293
2015-10-11,12907.225098039431,4831.874117647034,4474.074509804025,3905.314901960818,1206.459215686275,20380.102745097196,10534.89098039196,2263.547058823531,5216.116862745188,4316.266666666821,8240.586274510622,2034.9799999999525,28605.998823528895,7218.891372548986
2015-10-12,10840.185882352987,3666.7172549017164,3539.6317647057144,2670.989411764436,907.3862745097923,18293.65372548758,7024.080392157733,2147.2070588235683,5856.321176470433,3994.710980391796,13088.21999999953,2575.1137254902096,30816.534117646435,6937.409411764489
2015-10-13,8346.11333333319,2512.849411764352,2377.056078430972,2116.102745097869,591.8050980392233,13445.166666671848,5834.48549019589,2369.6172549019457,4115.325098039059,3356.775294117295,10252.578823529706,2285.661176470589,23327.107058822592,5407.434117646564
2015-10-14,8012.649803921364,2402.4580392152834,2315.3137254898006,2135.876078431167,558.5043137255019,12872.683137262484,5516.096862745056,2742.098039215692,2640.3749019601732,2193.978039215205,7201.961176471584,1203.987843137262,23905.203921567674,4075.719215685669
2015-10-15,8228.065490195968,2486.1776470584073,2324.396470587842,2224.8694117644804,556.601960784325,11964.223137261872,5513.133333333402,3575.3050980394014,2640.1662745091935,2191.5858823524586,7168.346666667691,1202.2831372549094,23871.082352940088,4069.375294117045
2015-10-16,8020.280784313524,2406.772549019206,2300.6827450976457,2144.603529411558,557.0929411764819,12871.932156870369,5503.934509803991,1926.3227450980623,2639.8819607837027,2191.827450979909,7167.210196079454,1202.8862745098113,23873.665882351845,4069.3984313719466
2015-10-17,8020.354509803722,2407.07450980352,2300.702352940783,2146.3078431370477,557.4901960784429,12872.328235301742,5498.785098039286,2301.9768627450962,2641.4690196072315,2191.072941175989,7166.389411765728,1201.5945098039294,23872.752941175386,4070.6141176464557
2015-10-18,8020.2172549017605,2390.0596078427484,2301.3168627447044,2144.93098039195,557.3447058823643,12876.342745105674,5503.425098039287,1637.7345098039157,2883.4403921561893,2191.439999999518,7262.507450981435,1220.812941176474,23898.325882351837,4068.563921568026
2015-10-19,7948.027450980258,2341.8964705878807,2202.485490195736,2025.2286274508199,501.3698039215772,9568.600784319075,5529.511764705825,3221.1321568629287,2919.8686274504907,2257.7141176466125,6857.821176471567,1190.5160784313887,23231.129803920452,4075.352549019014
